textid	text	label
1287	Ter dinheiro deve ser muito bom E o bom mesmo é grana alta Muita grana pra poder gastar Pra esbanjar sem se preocupar Também deve ser bom aparecer Ilha de Caras pode ser ?... Ostentação é pra quem pode Então não vejo por que me esconder Curtindo a vida adoidado Do lado de dentro do vidro blindado É o preço	Rock
1288	Parece fácil acreditar Que o importante é ter vontade de lutar Pra vencer no final Eu até pensei em desistir Eu nunca achei Que eu poderia conseguir derrotar quem em fez mal Se estratégia possível é ir me defendendo Está dando certo eu estou sobrevivendo Eu sou um herói Em uma Guerrilha particular O que não me destrói	Rock
1289	Pessoa solitária Que anda pela rua de madrugada Atrás de gente interessante Só não sei se tem gente interessada Gerando comentários na sala de aula na segunda-feira De quem só viu por um minuto e projeta uma vida inteira Você sabe tão pouco a meu respeito Mas se sente no direito de vir me analisar Se é pra passar por cima de preconceito Prefiro nem ser aceito O que eu quero pra minha vida é muito mais! Você nem imagina é muito mais O que eu quero pra minha vida é muito mais! Você nem imagina é muito mais O que eu quero pra minha vida é muito mais! Pessoa solitária	Rock
1290	Era pra eu estar deslumbrado Com tantas opções que ficam na minha frente Não consigo ficar acostumado São muitas novidades que aparecem de repente Chega de tanta liberdade Tem gente que nasceu pra ser obediente Mundo Moderno Me tirem desse inferno são tantas coisas novas pra experimentar Alguém me ponha no meu devido lugar Mundo Moderno Convivo com o	Rock
1291	Chega mais perto, ouve o certo Cola seu ouvido na caixa de som Hey não se acanhe talvez você ganhe Apenas um motivo pra não viver mais só Posso me incluir no seu dia Ser visita imprevisível pra depois Posso fazer sua trilha Ser canção inesquecível pra vocês dois Eu te adoro tanto Você não imagina quanto Quero ouvir uma canção que diz assim... Eu te adoro tanto Você não imagina quanto... Procuro por espaço, palavra, um traço Que me transforma em	Rock
1292	Autoramas - Música de Amor leonardo talarico INTRO: E|---------------------------------------------------------------------------------------- B|---------------------------------------------------------------------------------------- G|---------------------------------------------------------------------------------------- D|---12-12-12--11--9------------------------------------------------------------------- A|------------------------12-12-12---12--10-9----------------------9-9-10-10--12--- E|------------------------------------------------12-12--12--10-12--------------------- E|----------------------------------------------------------------------------- B|----------------------------------------------------------------------------- G|----------------------------------------------------------------------------- D|---12-12-12--11--9------------------------------------------------------- A|-----------------------12-12-12---12--10-9------------------------------- E|-----------------------------------------------12-12--12--10-12--9-9-9-- E|----------------------------------------------------------------------------- B|----------------------------------------------------------------------------- G|----------------------------------------------------------------------------- D|--11-11-11-9-11-9-11-11-9-9-------11-11-11-9-11-12-12-12-11-9-- A|--0--0--0--0-0--0-0--0--0-0---------0--0--0--0-0--0--0--0--0--0------ E|--0--0--0--0-0--0-0--0--0-0---------0--0--0--0-0--0--0--0--0--0------ Chega mais perto do ouvido certo Cola seu ouvido na caixa de som Hey não se acanhe talvez você ganhe Apenas um motivo pra não viver mais só E|---------------------------------------------------------------------------- B|---------------------------------------------------------------------------- G|---------------------------------------------------------------------------- D|--11-11-11-9-11-0--0--0-----------11-11-11-9-11-12-12-12-11-9--- A|--0--0--0--0-0--11-11-11----------0--0--0--0-0--0--0--0--0--0------- E|--0--0--0--0-0--0--0--0------------0--0--0--0-0--0--0--0--0--0------- Posso me incluir nos seu dia Ser visível imprevisível pra depois Posso fazer sua	Rock
1293	Eu não sei o que foi que eu fiz pra você vir e me tratar tão mal fique sabendo que eu tenho a consciência limpa você não tem motivo pra fazer ninguém sofrer tentei lembrar, recordar se de algum jeito eu dei razão para tal acho que não tenho nada a ver com isso não nada a ver nada a ver isso não tem nada a ver nada a ver, nada a ver, isso não tem nada a ver não tenho nada a ver com isso isso não tem nada a ver nada a ver, nada a ver, isso não tem nada a ver não tenho nada a ver com isso isso não tem nada a ver então começo a desconfiar que problemas são fáceis de se inventar ter razões pra imaginar que é da	Rock
1294	O bom veneno é amargo E os melhores vem em pequenos frascos O bom veneno é rascante Seu ventre queima seus dentes rangem O bom veneno deve assim E eu te peço sirva uma dose dessas pra mim Todo começo é sempre o fim de algo que é bom ou de algo ruim E o meu fim pode ser o principio do seu suplicio para eu poder retornar ao inicio O bom	Rock
1295	Você segurou uma onda braba, ninguém nem se deu conta disso e pensou: tem que fazer algum sentido, deve haver um por quê pra tudo isso acontecer. E assim, com todas as cobranças, de verdade perdeu a esperança De que lado todo mundo vai estar quando você mais precisar? E tudo muda da maneira mais absurda O improvável, o inesperado uma rapidez que	Rock
1296	Eu voltei só pra consertar os erros que eu deixei passar Eu me irritei tanto mas desabafar não vai adiantar Se o problema é ter que me afirmar Eu não tenho mais nada pra provar pra ninguém É difícil eu sei, mas eu acredito que sozinho eu vou me salvar Eu superei todos os limites possíveis pra quem Tem um problema pra se afirmar Eu não	Rock
1297	Chega um momento em que as coisas não dependem mais de você Não dependem mais da sua vontade pra acontecer Você perdeu o controle O seu dever agora é esperar, todo o seu esforço não vale mais nada, nada Chega um momento em que as coisas não dependem mais de você Administre as dores de cabeça que você vai ter Sua vida virou uma dúvida, você perdeu o poder de decisão Sua opinião não vale mais nada, nada Paciência, paciência, só te dizem para ter paciência Já que você não tem outra opção Paciência, paciência, só te dizem para ter paciência Seu destino não está mais nas suas mãos Chega um momento em que as coisas não dependem mais de	Rock
1298	Acho que entre nós já deu um mau contato Ou uma falha nessa transmissão Eu digo uma coisa, e você entende outra Cheguei pra você e disse até mais Mas você ouviu até nunca mais Intensão de exagero e distorção Com você é sempre: Oito ou oitocentos Mas comigo não, eu sou outros quinhentos Me responsabilizo pelo o que eu falo O que você entende é problema seu Dizem por aí que	Rock
1299	Odeio segunda Não gosto de terça Melhoro na quarta Sorrio na quinta Gargalho na sexta E subo na mesa Ali começo a dançar E só vou parar Quando a polícia chegar Acabou a cerveja Alguém foi comprar Aumente o volume Ainda tem gelo E o uísque barato Saiu de controle E não tem como voltar Só vamos parar Quando a polícia chegar Ah	Rock
1300	Partindo do principio de que ninguém é perfeito, eu vou encontrar uma forma de te apontar um defeito. Já começou errando, mostrando que quer agradar. Teria tanta coisa pra te elogiar, mas o seu ponto fraco é o que eu quero exaltar Continuou errando, mostrando se incomodar. (Refrão) Pra ser o Rei da Implicância, só	Rock
1301	Eu sei o que você fez na	Rock
1302	Você só Gosta Do Seu Jeito Porque Você Se Acha Perfeito Mas Não é Pra Mim Tão Perfeito Assim Você Se Acha Fascinante A Sua Arrogância Elegante Não é Pra Mim Tão Interessante Assim Você Não ouviu Tudo Que Merecia Não Me Interrompa Por Favor Se Você Acha Que Vai Encontrar Alguém Melhor Pode Esperar Sentado O Seu Castigo eu	Rock
1303	ela vôa pelos prédios até o chão que beija seu rosto deus sabe o que se passa por trás dos seus óculos verdes era noite fria de julho em frente ao mar e ela disse não se deve morrer longe de casa	Rock
1304	Como pode um dia lindo assim trazer Noticias cinzas como céu de chuva Como pode a primavera em mim morrer Deixar as minhas ilusões viúvas Por pequeno que isso tudo possa ser Só uma gota deixa a água turva O que eu descobri de você O que eu descobri sem querer Passando na cabeça Como um rolo compressor Faz com que eu esqueça O lado bom do amor Como pode	Rock
1305	Sem privilégios no acerto que fiz Até as mentiras que te contei Em momento só de loucura Ou voltando pra lucidez Quando eu voltei deixei curtir O portão aberto enfim Você viria me encontrar Porque não ajudar? Porque não ajudar? Porque	Rock
1306	Adiei meus planos desmarquei meus sonhos e resolvi enfrentar encarar o que eu tinha que encarar Só usei o que havia de melhor e mais seguro em mim juntei tudo o que eu tinha a meu favor Mas mesmo assim foi tão dificil acreditar em mim Refrão(2x) uuuhuhu.. e ainda tive que aguentar voce me chamar de sonhador me chamar de sonhador uhuhuuu..	Rock
1307	Tudo sempre pode ser um pouco melhor Se as coisas são ruins melhor não tê-las Viver o tempo todo esperando o pior É a meta pra quem quer ser mais ou menos Dizer: não vai dar certo É só sentar e esperar Que o tempo vai premiar os torcedores Então pensem e esperem os tôlos Por que eu acho que as coisas	Rock
1308	Fique à vontade, pode entrar O prazer é meu Por mim, tudo bem Não há de quê E quando eu penso em todas as coisas Que você falou só por falar E quando eu lembro de todas as coisas Que você falou só pra agradar Uma paródia do normal Pra te enlouquecer Meias palavras, distração Superficial E quando eu penso	Rock
1309	Tudo na vida tem um momento em que chega a seu limite E há quem acredite Que certas palavras não hão de ser ditas É aí que você se engana A minha paciência, você percebeu, chegou	Rock
1310	Moramos na cidade, também o presidente E todos vão fingindo viver decentemente Só que eu não pretendo ser tão decadente não Tédio com um T bem grande pra você Andar a pé na chuva, às vezes eu me amarro Não tenho gasolina, também não tenho carro Também não	Rock
1311	Porque não Desculpa esfarrapada Mentira mal contada Que é que tem Se a culpa é trasferida pr'outro alguém Eu também Acho que assim tá tudo bem Tudo bem Sai pela tangente, tudo bem Sujeira embaixo do tapete, tudo bem Fica o dito pelo não dito, tudo bem Tapa o sol com a peneira e tudo bem Como não admirar	Rock
1312	Não gosto de sair Não consigo dançar Eu gosto é de ficar parado Não sei o que pensar Não tenho o que falar É bem melhor ficar calado Se tudo está errado a culpa não é minha nunca quis atrapalhar ninguém Também não vou perder meu tempo tentando mudar a	Rock
1313	Porque você não desaba e cai? Perde a classe Quebra alguma coisa e sai Tem tantos motivos Porque você não grita um palavrão? Pra aliviar sua depressão Sou todo ouvidos Corda queima É só mais um Sopro seco É só outro Verão Verão Verão Um dia você vai acordar e descobrir De cada lado você está Eu fecho os	Rock
1314	Muito além do seu direito de sofrer E do dever de ser feliz Poder reclamar sem se informar Só Falar o que você sempre quis Está certa a decisão Não tem mais discussão Essa é a minha versão, uh huh Da verdade absoluta Eu te falei pra	Rock
1315	Muito amor milhões de beijos É só você sair para eu ficar com saudades É o que de bom acontece na minha vida Você é o meu refúgio minha prioridade E se eu andar com sorriso no rosto Por aí alguem vier te perguntar Ah! Ah! Ah! Ah! Ah! Ah! Você sabe, só você sabe, você sabe Você sabe, só você sabe, você sabe por quê! Meu coração de pedra que eu me orgulhava Finalmente foi aposentado E é por isso que hoje eu me considero Um cara de sorte por andar ao seu	Rock
